country,track.id,track name,popularity,date
Iceland,2M45HQmK4fkeDyBnce3fHt,Dómsdags dans,32.0,2023-02-28
Iceland,0AUnkB4NPJuk8bIBkF0MzC,OK,28.0,2023-02-28
Iceland,3HPLSEFzKghZqyF6nxwVbq,Dancing Lonely,26.0,2023-02-28
India,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),92.0,2023-02-28
India,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,89.0,2023-02-28
India,7MXVkk9YMctZqd1Srtv4MB,Starboy,88.0,2023-02-28
India,26b3oVLrRUaaybJulow9kz,People,86.0,2023-02-28
India,0tgVpDi06FyKpA1z0VMD4v,Perfect,85.0,2023-02-28
India,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28
India,0CtZpaOhtzvLV3FfcsVpQo,"Besharam Rang (From ""Pathaan"")",82.0,2023-02-28
India,4VsP4Dm8gsibRxB5I2hEkw,Kahani Suno 2.0,81.0,2023-02-28
India,08Isz2ETWSBhvIl8UpKYsp,No Love,79.0,2023-02-28
India,0zlGnseLGzRIBA0TJcb3Bo,"Manike (From ""Thank God"")",78.0,2023-02-28
India,0snQrp1VaY5Pj1YIHRJpRJ,Chaand Baaliyan,77.0,2023-02-28
India,7lvDsmTRXFE3dK4OjvRiWB,Pasoori,76.0,2023-02-28
India,6ZYxNjuAU9Vy3VtF6W1dtE,We Rollin,75.0,2023-02-28
India,2AilvPt1AQ8PixlCKqkjfj,Elevated,74.0,2023-02-28
India,1a8w8nlIyIhE2W1HIayKnl,"Ghodey Pe Sawaar (From ""Qala"")",73.0,2023-02-28
India,7gFzBppKTiKAs38SWOjbO6,Kyun Dhunde,72.0,2023-02-28
India,4ZVtid5khBfDx6Co0vTUE6,SPAIN,71.0,2023-02-28
India,2vPrBucKCfKmafHhSfJ2pt,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",70.0,2023-02-28
India,1y1rQTkWmrZdJmjwuK07GC,"Kaise Hua (From ""Kabir Singh"")",69.0,2023-02-28
India,6FrihRowEuYfNehH0zcx0e,KALESHI CHORI,66.0,2023-02-28
India,0MbOLfDcGk8ROHJYXJHu5c,Players,63.0,2023-02-28
Indonesia,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,92.0,2023-02-28
Indonesia,78Sw5GDo6AlGwTwanjXbGh,Here With Me,91.0,2023-02-28
Indonesia,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28
Indonesia,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,89.0,2023-02-28
Indonesia,4SqWKzw0CbA05TGszDgMlc,I Love You So,84.0,2023-02-28
Indonesia,50x1Ic8CaXkYNvjmxe3WXy,Those Eyes,83.0,2023-02-28
Indonesia,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,82.0,2023-02-28
Indonesia,6dXiWwFrcGieqnoLYzPNp5,Sial,81.0,2023-02-28
Indonesia,5xwBIieMMFUmLDgvG4DjFe,Fall In Love Alone,80.0,2023-02-28
Indonesia,3W4U7TEgILGpq0EmquurtH,Old Love,78.0,2023-02-28
Indonesia,4z6FksNI6MLCDTHrNJXhO0,Semata Karenamu,77.0,2023-02-28
Indonesia,2hHeGD57S0BcopfVcmehdl,Hati-Hati di Jalan,76.0,2023-02-28
Indonesia,1b0aDgrG775i4sPQgJGmkU,Tak Ingin Usai,75.0,2023-02-28
Indonesia,5fDCy4Hse30ZsjaTUGKVh5,Sang Dewi,74.0,2023-02-28
Indonesia,32Pdf9eyXDEMoClEJW6yYP,Interaksi,73.0,2023-02-28
Indonesia,2GWzRdezjEFyYrwldE7iCl,Angin Kencang,72.0,2023-02-28
Indonesia,6raMBnVBIvvUngMLyDdzyP,Rumah Singgah,71.0,2023-02-28
Indonesia,4gcQ4sBOIX8s510XrNZQUA,Rahmatun Lil’Alameen,70.0,2023-02-28
Indonesia,22k5lgD5F7Pc7BodEMzDrY,Saat Kau Telah Mengerti,69.0,2023-02-28
Indonesia,6fX8WwxAQ6rCPIC7lMgztu,Kisah Sempurna,67.0,2023-02-28
Ireland,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Ireland,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Ireland,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),92.0,2023-02-28
Ireland,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,91.0,2023-02-28
Ireland,0JXXNGljqupsJaZsgSbMZV,Sure Thing,90.0,2023-02-28
Ireland,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,89.0,2023-02-28
Ireland,7MXVkk9YMctZqd1Srtv4MB,Starboy,88.0,2023-02-28
Ireland,5odlY52u43F5BjByhxg7wg,golden hour,87.0,2023-02-28
Ireland,3azJifCSqg9fRij2yKIbWz,The Color Violet,85.0,2023-02-28
Ireland,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,84.0,2023-02-28
Ireland,4rPJSqrov3zqGwXlemLBMw,Escapism. - Sped Up,83.0,2023-02-28
Ireland,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,82.0,2023-02-28
Ireland,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,80.0,2023-02-28
Ireland,6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,79.0,2023-02-28
Ireland,4JBiO7wRnE6ueszEUpo347,Pointless,78.0,2023-02-28
Ireland,4sNG6zQBmtq7M8aeeKJRMQ,Brazil,76.0,2023-02-28
Ireland,13Irp51zj01BZu2XtDrnAg,2 Be Loved (Am I Ready),74.0,2023-02-28
Ireland,789CxjEOtO76BVD1A9yJQH,Stay,73.0,2023-02-28
Ireland,1gUwi1o1S9W9P0FQgJdY8s,TRUSTFALL,66.0,2023-02-28
Ireland,3xWGA8pa0IKFI7IMPri4P0,Shivers,62.0,2023-02-28
Ireland,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28
Ireland,1zv3WFUbZ5vPxFq9I2jAU1,We Found Love,59.0,2023-02-28
Ireland,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,39.0,2023-02-28
Israel,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Israel,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Israel,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),92.0,2023-02-28
Israel,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28
Israel,0QHEIqNKsMoOY5urbzN48u,Made You Look,89.0,2023-02-28
Israel,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28
Israel,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,82.0,2023-02-28
Israel,5mHdCZtVyb4DcJw8799hZp,Escapism.,76.0,2023-02-28
Israel,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28
Israel,4hTFq8sHEVSDXIxTVe4qHJ,אני,57.0,2023-02-28
Israel,7BcRDWY4VTCvRRHoobFWWo,סהרה - Live,56.0,2023-02-28
Israel,0urIdTVIjmPX5i9dsIusQj,החיים שלי אחריך (‏Prod. By Tamar Yahalomy & Yonatan Kalimi),55.0,2023-02-28
Israel,5A3bEckI7AjWTguGqZOzUm,פנתרה,54.0,2023-02-28
Israel,05KQMm1vL6MnJkgobUtwft,לבד על המיטה,53.0,2023-02-28
Israel,2G1o9Mq8KpamOwJPZLuJc7,סתלבט בקיבוץ,52.0,2023-02-28
Israel,0SmY5bTuls1ccput6QhHSA,"אני אוהב, אני מכור, אני שרוף",51.0,2023-02-28
Israel,68kVzJf0STAv91tuLutuDr,שקיעות אדומות,50.0,2023-02-28
Israel,3RBpmZJ0YG9abVBXI2U1UO,את חסרה לי,49.0,2023-02-28
Israel,6m6oaAugKIwqZpLhqtOXMX,בובה,48.0,2023-02-28
Israel,4b5dVRUzTCy0ngxobUX2DG,חורף בחלון,46.0,2023-02-28
Israel,50uspwzqbMxkpyHzMLwUVy,לירז,45.0,2023-02-28
Israel,52Do4VrXDPuXZ1KH2TZcqw,להיט של שיר אחד,43.0,2023-02-28
Israel,3XWS8fmwWb5Nfs8vDcGz84,בלנסיאגה,42.0,2023-02-28
Israel,4D5BAc9GN5Q8r5LVO7mxBI,שוב,41.0,2023-02-28
Israel,2IqNTJPqS8hbB4PUSDtxTF,סופרסטארית,40.0,2023-02-28
Israel,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,39.0,2023-02-28
Italy,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Italy,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",96.0,2023-02-28
Italy,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",91.0,2023-02-28
Italy,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,82.0,2023-02-28
Italy,42koUxIEdY4kVqcLRjp6uE,SUPEREROI,80.0,2023-02-28
Italy,2j8E9m3kDHfxFnGhN4fXaC,IL BENE NEL MALE,78.0,2023-02-28
Italy,1xUnvxp9DFrpwXnO0RHKUp,Cookies N' Cream (feat. ANNA & Sfera Ebbasta),77.0,2023-02-28
Italy,35BICD5dEJLVicj9cV0jhe,MADE IN ITALY,76.0,2023-02-28
Italy,5pFKuNJdKLyMceZuopqVFF,L'Isola Delle Rose,75.0,2023-02-28
Italy,7EZcLhi3EhKMb408cHOQOU,Splash,74.0,2023-02-28
Italy,5coGRpcrHdoLBuTLAeKGxu,MARE DI GUAI,73.0,2023-02-28
Italy,1MboxS3hV7Wr8UVO59uRth,Alleluia (feat. Sfera Ebbasta),72.0,2023-02-28
Italy,62YtBUOYuyW9qelDb7tFWX,La Bellavita (feat. Jul),71.0,2023-02-28
Italy,3XucsgiwXb8KPn9Csf9Zmu,Ferrari - Remix,70.0,2023-02-28
Italy,6BUueuMQR4k7CuoMEsnGou,PIOVE (feat. Sfera Ebbasta),69.0,2023-02-28
Italy,3uQLQ73joqyMYDhI2UaBOq,Mollami Pt.2,68.0,2023-02-28
Italy,1cc9BzqfV6aO0EV8c7jGnN,Take 4,66.0,2023-02-28
Italy,0T8x9t5OQmYQAuyUPJCCAD,Ricordi,64.0,2023-02-28
Italy,3U8TFdchz8dK1nYYgZgd9f,ABISSALE,61.0,2023-02-28
Italy,4JMUDnSDAeMQ2a3BwbxsxC,Polvere,57.0,2023-02-28
Italy,04X1tgfQRPuLLidWfputrz,Alba,56.0,2023-02-28
Italy,2Iu0yOaTZngkVbWGz65TeK,MOSTRO,54.0,2023-02-28
Italy,2MXrLjt3WznfYFeJJoD1oo,Vivo,48.0,2023-02-28
Japan,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28
Japan,3r8RuvgbX9s7ammBn07D3W,Ditto,89.0,2023-02-28
Japan,4fsQ0K37TOXa3hEQfjEic1,ANTIFRAGILE,85.0,2023-02-28
Japan,0o9zmvc5f3EFApU52PPIyW,Shinunoga E-Wa,84.0,2023-02-28
Japan,3khEEPRyBeOUabbmOPJzAG,KICK BACK,82.0,2023-02-28
Japan,3IelG5zYpWWCZIH4cqWlPV,SHOOTING STAR,79.0,2023-02-28
Japan,2Dzzhb1oV5ckgOjWZLraIB,Overdose,76.0,2023-02-28
Japan,10zz9RZt9DnqcxNWksRNrx,怪獣の花唄,74.0,2023-02-28
Japan,39HrUxcvKF3jtLz7fUDWXc,First Love,73.0,2023-02-28
Japan,4NaaF28BeO9WzjDrSS71Nz,ダンスホール,72.0,2023-02-28
Japan,1uveEvgKX4irLcp1BUTIFD,色彩,71.0,2023-02-28
Japan,1zd35Y44Blc1CwwVbW3Qnk,群青,70.0,2023-02-28
Japan,1RChlirFdgtS1ZPH45dJX0,もう一度,69.0,2023-02-28
Japan,6EuubEs5qOmJdpNhkU47OZ,スパークル,68.0,2023-02-28
Japan,34ayWAUrQcrjlKZOJAzqke,アイラブユー,67.0,2023-02-28
Japan,621pzEeNauLzgQrmVvCMEA,Melody,66.0,2023-02-28
Japan,7ELIV5p6Irk5MHsazeAFv6,ベルベットの詩,64.0,2023-02-28
Japan,7fQYRdNX6y8BpfmHvWVPm8,恋人じゃなくなった日,63.0,2023-02-28
Japan,78NUnAsLzE6azxvuPDy9M7,君のまま,57.0,2023-02-28
Latvia,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Latvia,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Latvia,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),92.0,2023-02-28
Latvia,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28
Latvia,0JXXNGljqupsJaZsgSbMZV,Sure Thing,90.0,2023-02-28
Latvia,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,89.0,2023-02-28
Latvia,6UN73IYd0hZxLi8wFPMQij,Players,88.0,2023-02-28
Latvia,5odlY52u43F5BjByhxg7wg,golden hour,87.0,2023-02-28
Latvia,1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,86.0,2023-02-28
Latvia,6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,85.0,2023-02-28
Latvia,7DbdUf8aHSYoliSjO6LZv6,"Sex, Drugs, Etc.",84.0,2023-02-28
Latvia,3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),83.0,2023-02-28
Latvia,6Ox1rvlwEpB49drasQm6RF,Star Shopping,82.0,2023-02-28
Latvia,0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,81.0,2023-02-28
Latvia,3EaJDYHA0KnX88JvDhL9oa,Dark Red,80.0,2023-02-28
Latvia,3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,79.0,2023-02-28
Latvia,474uVhyGgK5MtY9gMcDgGl,It's Called: Freefall,78.0,2023-02-28
Latvia,5mHdCZtVyb4DcJw8799hZp,Escapism.,76.0,2023-02-28
Latvia,5FkJHVudUByVjanCqFXRql,After Dark,71.0,2023-02-28
Latvia,7qPiAhk71D2RqLRtnjDL76,No morë talk,68.0,2023-02-28
Latvia,3HqGDrSOZ6LbBfX5EsiaAj,Split,67.0,2023-02-28
Latvia,6yTy7zuNnUglg5EIlD5vX4,How it go,66.0,2023-02-28
Latvia,0R848ny5sEpVuR1tMXZNFr,КАК MOMMY,65.0,2023-02-28
Latvia,4PGzoH4hL1vORGOTxHdWjB,ЗА ДЕНЬГИ ДА,64.0,2023-02-28
Latvia,4g22x3fIQVUlY39ICUBB7Z,HOODAK MP3,63.0,2023-02-28
Latvia,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28
Latvia,4oHEJ5KPf9hW1pDyQYIRIw,Тесно,59.0,2023-02-28
Latvia,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,39.0,2023-02-28
Lithuania,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Lithuania,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Lithuania,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),92.0,2023-02-28
Lithuania,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28
Lithuania,0JXXNGljqupsJaZsgSbMZV,Sure Thing,90.0,2023-02-28
Lithuania,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,89.0,2023-02-28
Lithuania,7MXVkk9YMctZqd1Srtv4MB,Starboy,88.0,2023-02-28
Lithuania,2LBqCSwhJGcFQeTHMVGwy3,Die For You,87.0,2023-02-28
Lithuania,2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,86.0,2023-02-28
Lithuania,6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,85.0,2023-02-28
Lithuania,3hxIUxnT27p5WcmjGUXNwx,Shut up My Moms Calling,84.0,2023-02-28
Lithuania,54ipXppHLA8U4yqpOFTUhr,Bones,83.0,2023-02-28
Lithuania,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,82.0,2023-02-28
Lithuania,5gDWsRxpJ2lZAffh5p7K0w,Stargirl Interlude,81.0,2023-02-28
Lithuania,3EaJDYHA0KnX88JvDhL9oa,Dark Red,80.0,2023-02-28
Lithuania,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),79.0,2023-02-28
Lithuania,474uVhyGgK5MtY9gMcDgGl,It's Called: Freefall,78.0,2023-02-28
Lithuania,5mHdCZtVyb4DcJw8799hZp,Escapism.,76.0,2023-02-28
Lithuania,7qPiAhk71D2RqLRtnjDL76,No morë talk,68.0,2023-02-28
Lithuania,00zk0uua6s2ifh0Nc3ppfW,Nun id change,65.0,2023-02-28
Lithuania,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28
Lithuania,4SA3hKVvIbnDWjwH1Hnp1C,aerobika,50.0,2023-02-28
Lithuania,6RmV54gl0nByycqhTajiiZ,Tyliai Pakuždėk,48.0,2023-02-28
Lithuania,39kSk40grKRucDyfLx4Cjf,Panelė Verta Milijono,46.0,2023-02-28
Lithuania,1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,45.0,2023-02-28
Lithuania,4QHRKu6scoEilEvLnHYOnz,Man Moji,44.0,2023-02-28
Lithuania,2JtsIAfAu4PFyjlk17Hg3M,Stadionai,42.0,2023-02-28
Lithuania,6KOhOLjSsbv3bggefGCLLm,PAŽADAI,41.0,2023-02-28
Lithuania,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,39.0,2023-02-28
Luxembourg,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Luxembourg,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",96.0,2023-02-28
Luxembourg,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Luxembourg,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,92.0,2023-02-28
Luxembourg,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,91.0,2023-02-28
Luxembourg,561jH07mF1jHuk7KlaeF0s,Mockingbird,89.0,2023-02-28
Luxembourg,6UN73IYd0hZxLi8wFPMQij,Players,88.0,2023-02-28
Luxembourg,26b3oVLrRUaaybJulow9kz,People,86.0,2023-02-28
Luxembourg,38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),85.0,2023-02-28
Luxembourg,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28
Luxembourg,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,82.0,2023-02-28
Luxembourg,7oQepKHmXDaPC3rgeLRvQu,Komet,81.0,2023-02-28
Luxembourg,0DWdj2oZMBFSzRsi2Cvfzf,TQG,80.0,2023-02-28
Luxembourg,7oLKoGzQVwjZ91AzCn560T,PAINTING PICTURES,79.0,2023-02-28
Luxembourg,5UPpgOKi0UQMMMSzWWgJJe,AMBER,76.0,2023-02-28
Luxembourg,3D29kjUyWxsT3jUUTtARVQ,DIE,75.0,2023-02-28
Luxembourg,2nD4X3sHH2kZ1gWraTpe7u,TOUTE LA JOURNÉE (feat. Tiakola),73.0,2023-02-28
Luxembourg,16FTTvpIgihyei3EBNw1jd,Jolie (feat. Ninho),72.0,2023-02-28
Luxembourg,4BZZTXcd5ROagKhynqj61X,Nocif,70.0,2023-02-28
Luxembourg,7jtQIBanIiJOMS6RyCx6jZ,Another Love,60.0,2023-02-28
Luxembourg,3o9QxDW61sQWbe6yncDDSx,Five Star,43.0,2023-02-28
Luxembourg,4fYte8ZvTK14NEhAOZocBi,I Ain't Worried,39.0,2023-02-28
Luxembourg,3mQseFUTgVbp44qO4M5rzX,In the Air,38.0,2023-02-28
Luxembourg,6zJejIfVYLgjud3lTk4DLB,SNAP,25.0,2023-02-28
Malaysia,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Malaysia,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Malaysia,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),92.0,2023-02-28
Malaysia,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,91.0,2023-02-28
Malaysia,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28
Malaysia,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,89.0,2023-02-28
Malaysia,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,88.0,2023-02-28
Malaysia,2LBqCSwhJGcFQeTHMVGwy3,Die For You,87.0,2023-02-28
Malaysia,2eAvDnpXP5W0cVtiI0PUxV,Dandelions,86.0,2023-02-28
Malaysia,4fsQ0K37TOXa3hEQfjEic1,ANTIFRAGILE,85.0,2023-02-28
Malaysia,5O2P9iiztwhomNh8xkR9lJ,Night Changes,84.0,2023-02-28
Malaysia,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),83.0,2023-02-28
Malaysia,6I3mqTwhRpn34SLVafSH7G,Ghost,82.0,2023-02-28
Malaysia,37F0uwRSrdzkBiuj0D5UHI,Reminder,81.0,2023-02-28
Malaysia,1yHVHoz6Ny29gbbWJYVnFt,Heaven,80.0,2023-02-28
Malaysia,0QzuaeCEEOV40Pn7IvKEny,double take,79.0,2023-02-28
Malaysia,5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),78.0,2023-02-28
Malaysia,6VhuP99TE6gYNQRJIlAWFD,Until I Found You,77.0,2023-02-28
Malaysia,5mHdCZtVyb4DcJw8799hZp,Escapism.,76.0,2023-02-28
Malaysia,1b0aDgrG775i4sPQgJGmkU,Tak Ingin Usai,75.0,2023-02-28
Malaysia,0epYQ0yLA5RUYyrhADkF0j,You & I,73.0,2023-02-28
Malaysia,2AaaE0qvFWtyT8srKNfRhH,Komang,71.0,2023-02-28
Malaysia,6Iq3sgLVrqqZfRitLaeHkn,Sisa Rasa,69.0,2023-02-28
Malaysia,6u2B9FZFAEFKEQhSWhKg4z,Inilah JalanNya,58.0,2023-02-28
Malaysia,2CJvBRL5ZevYir3mbFdcm6,Langit Yang Sama,57.0,2023-02-28
Malaysia,4p9jbhD6N7HpuECGusu6iT,烏梅子醬,54.0,2023-02-28
Mexico,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Mexico,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",96.0,2023-02-28
Mexico,5ww2BF9slyYgNOk37BlC4u,La Bachata,92.0,2023-02-28
Mexico,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",91.0,2023-02-28
Mexico,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,89.0,2023-02-28
Mexico,54ELExv56KCAB4UP9cOCzC,Gato de Noche,88.0,2023-02-28
Mexico,5Eax0qFko2dh7Rl2lYs3bx,Efecto,87.0,2023-02-28
Mexico,6TBzRwnX2oYd8aOrOuyK1p,Fin de Semana,86.0,2023-02-28
Mexico,31i56LZnwE6uSu3exoHjtB,Neverita,85.0,2023-02-28
Mexico,4FAKtPVycI4DxoOHC01YqD,Yandel 150,84.0,2023-02-28
Mexico,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,82.0,2023-02-28
Mexico,6odrHMSLjP3aOXC4ipKUC6,La Bebe,81.0,2023-02-28
Mexico,5kpxVMDvYGRmNqawPqDTYR,JGL,80.0,2023-02-28
Mexico,0uBcoM4zxRXk7kmsmxoiFS,Calidad,79.0,2023-02-28
Mexico,7cZoAjj5vufdREBJZGW2lH,Vamos Para Arriba,78.0,2023-02-28
Mexico,24teIhDYO2RocTA2v5dY0r,Extssy Model,77.0,2023-02-28
Mexico,17js0w8GTkTUFGFM6PYvBd,Igualito a Mi Apá,76.0,2023-02-28
Mexico,38UYeBLfvpnDSG9GznZdnL,Tormenta (feat. Bad Bunny),74.0,2023-02-28
Mexico,4NoOME4Dhf4xgxbHDT7VGe,X SI VOLVEMOS,69.0,2023-02-28
Mexico,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,64.0,2023-02-28
Morocco,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
Morocco,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),94.0,2023-02-28
Morocco,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),92.0,2023-02-28
Morocco,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28
Morocco,561jH07mF1jHuk7KlaeF0s,Mockingbird,89.0,2023-02-28
Morocco,26b3oVLrRUaaybJulow9kz,People,86.0,2023-02-28
Morocco,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,82.0,2023-02-28
Morocco,5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,79.0,2023-02-28
Morocco,1xs8bOvm3IzEYmcLJVOc34,Rush,75.0,2023-02-28
Morocco,6bgI3JZPDLm6gDE75utatQ,Mentalité,74.0,2023-02-28
Morocco,5IJRqarA4QIc2qAw74mYo9,Ghazali (feat. Bryan Mg),70.0,2023-02-28
Morocco,0zzrAsIPYKENTWOwZqYjYp,Alo Aleky,66.0,2023-02-28
Morocco,1EYeZGTMCjV7uVey5fNWXM,love nwantiti (feat. ElGrande Toto) - North African Remix,64.0,2023-02-28
Morocco,2L1MgWewnKsCx9MKykjZJw,M3a L3echrane,63.0,2023-02-28
Morocco,6vEtT2Vu5MprdI69pATbLm,Talet Lghiba,62.0,2023-02-28
Morocco,6L1hnXrPSKAoOFmdOA8ANa,Magic,60.0,2023-02-28
Morocco,2Vr7Qvt5a9f6W9m6ifke4K,Comforter (feat. Ayra Starr),59.0,2023-02-28
Morocco,6h8Q07MtQBabHOjObg1a57,Gueule tapée,57.0,2023-02-28
Morocco,3WzncgOidVpqkak5Ee4b1n,De9at l9elb,56.0,2023-02-28
Morocco,6Cz19JJwGyVgvYS04kMdSi,00:00,55.0,2023-02-28
Morocco,0tfrAZsEOELEAcjCs46TJ5,Taline,54.0,2023-02-28
Morocco,3hjXb9FRFRt7H13KlNhGPA,Kima Bakri,53.0,2023-02-28
Morocco,1gq11LOJxrQob0EsPRwAMm,Lbaroud,52.0,2023-02-28
Morocco,6mKrkIikIDiBRC9ZqjbeNl,BREDA,51.0,2023-02-28
Morocco,4ERqimtfCADVUI256ishDr,FORSSA,50.0,2023-02-28
Morocco,5tPauDRDmFoM8GMEGRQPnt,Nota,49.0,2023-02-28
Morocco,78N2ZYtm1Lk5KHMZcGu4MX,Sparadra,48.0,2023-02-28
Morocco,0UOGIvX0NKZKFwrvIAwdL9,Sociopath,47.0,2023-02-28
Morocco,5TS6S3z1cmGEe9jVHXcP8o,L'Étranger,46.0,2023-02-28
Morocco,6JQSu378WGUyaIdRC83UzY,RED PILL,45.0,2023-02-28
Morocco,0aDZlrKCeRuZSSg6SXDXMF,بالهدى,44.0,2023-02-28
Morocco,5EziL9bwKacAPWAQSkl8Wh,Alatif,41.0,2023-02-28
Morocco,7gZaKOU5UURV2NEr7oAWAM,Lyam,28.0,2023-02-28
Morocco,54hBNcHqHhvoxfjVdPhUoa,Nostalgia III,22.0,2023-02-28
Netherlands,0yLdNVWF3Srea0uzk55zFn,Flowers,100.0,2023-02-28
