country,track.id,track name,popularity,date,danceability,energy,acousticness,liveness,tempo
Bolivia,3eUR4NZa2hc8ZulyFYdCv8,Los Cachos,72.0,2023-02-28,0.774,0.73,0.108,0.194,91.966
Bolivia,04ndZkbKGthTgYSv3xS7en,Cupido,69.0,2023-02-28,0.913,0.584,0.521,0.307,119.873
Peru,04ndZkbKGthTgYSv3xS7en,Cupido,69.0,2023-02-28,0.913,0.584,0.521,0.307,119.873
Bolivia,6Vn1vje8yMw2OY6IOk9dkH,GATÚBELA,65.0,2023-02-28,0.853,0.859,0.257,0.172,95.131
Chile,6Vn1vje8yMw2OY6IOk9dkH,GATÚBELA,65.0,2023-02-28,0.853,0.859,0.257,0.172,95.131
Costa Rica,6Vn1vje8yMw2OY6IOk9dkH,GATÚBELA,65.0,2023-02-28,0.853,0.859,0.257,0.172,95.131
Ecuador,6Vn1vje8yMw2OY6IOk9dkH,GATÚBELA,65.0,2023-02-28,0.853,0.859,0.257,0.172,95.131
Guatemala,6Vn1vje8yMw2OY6IOk9dkH,GATÚBELA,65.0,2023-02-28,0.853,0.859,0.257,0.172,95.131
Nicaragua,6Vn1vje8yMw2OY6IOk9dkH,GATÚBELA,65.0,2023-02-28,0.853,0.859,0.257,0.172,95.131
Panama,6Vn1vje8yMw2OY6IOk9dkH,GATÚBELA,65.0,2023-02-28,0.853,0.859,0.257,0.172,95.131
Peru,6Vn1vje8yMw2OY6IOk9dkH,GATÚBELA,65.0,2023-02-28,0.853,0.859,0.257,0.172,95.131
Bolivia,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,64.0,2023-02-28,0.87,0.517,0.576,0.11,111.002
Chile,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,64.0,2023-02-28,0.87,0.517,0.576,0.11,111.002
Ecuador,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,64.0,2023-02-28,0.87,0.517,0.576,0.11,111.002
Guatemala,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,64.0,2023-02-28,0.87,0.517,0.576,0.11,111.002
Mexico,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,64.0,2023-02-28,0.87,0.517,0.576,0.11,111.002
Panama,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,64.0,2023-02-28,0.87,0.517,0.576,0.11,111.002
Peru,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,64.0,2023-02-28,0.87,0.517,0.576,0.11,111.002
Spain,3HqcNJdZ2seoGxhn0wVNDK,PROVENZA,64.0,2023-02-28,0.87,0.517,0.576,0.11,111.002
Brazil,2K9kZpwD2CzTa6iiSYYOoO,Leão,87.0,2023-02-28,0.743,0.865,0.449,0.297,129.999
Brazil,1jHgfC8T5KxUyC5Ldw6lk9,Zona De Perigo,86.0,2023-02-28,0.805,0.767,0.748,0.35,135.06
Portugal,1jHgfC8T5KxUyC5Ldw6lk9,Zona De Perigo,86.0,2023-02-28,0.805,0.767,0.748,0.35,135.06
Brazil,4o6v3Oooyt7HF20idztRD4,Bombonzinho - Ao Vivo,85.0,2023-02-28,0.651,0.947,0.305,0.92,158.046
Brazil,4ASA1PZyWGbuc4d9N8OAcF,Eu Gosto Assim - Ao Vivo,84.0,2023-02-28,0.636,0.909,0.149,0.719,154.189
Portugal,4ASA1PZyWGbuc4d9N8OAcF,Eu Gosto Assim - Ao Vivo,84.0,2023-02-28,0.636,0.909,0.149,0.719,154.189
Brazil,7nFvKgVumc9FcU97zGjjei,Coração de Gelo,83.0,2023-02-28,0.732,0.671,0.124,0.128,159.907
Brazil,6Hio4nlyWL2WBL8nYlbuGt,Agudo Mágico 3,81.0,2023-02-28,0.649,0.797,0.221,0.0728,129.966
Brazil,2orGm2E68ODFYOURjaES62,Felina,80.0,2023-02-28,0.585,0.662,0.385,0.0966,169.239
Brazil,2m6ZDDrTvDQtKbwNFyI3r5,MAMA.CITA (hasta la vista),79.0,2023-02-28,0.778,0.706,0.0607,0.0969,129.027
Brazil,2Vl7x4BkNhhJkEmQQMcV0V,Toma Tapa,78.0,2023-02-28,0.921,0.55,0.196,0.0947,129.847
Brazil,5WGTBzRLbjj0Sm3Br8X1rI,Bandido Não Dança,77.0,2023-02-28,0.585,0.465,0.326,0.0714,85.672
Brazil,29adI8c6c75mnnaJ3BFLID,Parecia Tempestade,76.0,2023-02-28,0.853,0.654,0.205,0.101,170.048
Brazil,4XpB5oBPuygG2Gbpi3PUhu,Cria Da Ivete - Ao Vivo,74.0,2023-02-28,0.766,0.918,0.116,0.305,135.958
Brazil,2tFmuYL5D8zqBHvs0nG5Tn,Bonjour,71.0,2023-02-28,0.774,0.436,0.292,0.112,131.068
Brazil,5geU4byUA1hnQofQPOsPDS,Sereia,69.0,2023-02-28,0.651,0.661,0.276,0.105,114.528
Brazil,4kAMyuJBbmJrbr6TLOWbEk,Beijo de Glicose - Ao Vivo,65.0,2023-02-28,0.551,0.87,0.406,0.864,99.934
Brazil,4uqJelb9THHmJ3OCohg4ZJ,Nosso Quadro,61.0,2023-02-28,0.691,0.708,0.338,0.311,160.018
Canada,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28,0.804,0.771,0.357,0.108,126.956
Hong Kong,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28,0.804,0.771,0.357,0.108,126.956
Indonesia,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28,0.804,0.771,0.357,0.108,126.956
Japan,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28,0.804,0.771,0.357,0.108,126.956
Malaysia,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28,0.804,0.771,0.357,0.108,126.956
Singapore,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28,0.804,0.771,0.357,0.108,126.956
South Korea,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28,0.804,0.771,0.357,0.108,126.956
Taiwan,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28,0.804,0.771,0.357,0.108,126.956
Thailand,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28,0.804,0.771,0.357,0.108,126.956
UAE,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28,0.804,0.771,0.357,0.108,126.956
USA,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28,0.804,0.771,0.357,0.108,126.956
Vietnam,65FftemJ1DbbZ45DUfHJXE,OMG,90.0,2023-02-28,0.804,0.771,0.357,0.108,126.956
Canada,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,88.0,2023-02-28,0.612,0.807,0.0495,0.101,124.053
Ukraine,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,88.0,2023-02-28,0.612,0.807,0.0495,0.101,124.053
Polska,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,88.0,2023-02-28,0.612,0.807,0.0495,0.101,124.053
Canada,2GAhgAjOhEmItWLfgisyOn,Low,86.0,2023-02-28,0.698,0.546,0.425,0.16,145.044
UAE,2GAhgAjOhEmItWLfgisyOn,Low,86.0,2023-02-28,0.698,0.546,0.425,0.16,145.044
USA,2GAhgAjOhEmItWLfgisyOn,Low,86.0,2023-02-28,0.698,0.546,0.425,0.16,145.044
Canada,54ipXppHLA8U4yqpOFTUhr,Bones,83.0,2023-02-28,0.772,0.75,0.0201,0.074,114.061
Global,54ipXppHLA8U4yqpOFTUhr,Bones,83.0,2023-02-28,0.772,0.75,0.0201,0.074,114.061
Hungary,54ipXppHLA8U4yqpOFTUhr,Bones,83.0,2023-02-28,0.772,0.75,0.0201,0.074,114.061
Lithuania,54ipXppHLA8U4yqpOFTUhr,Bones,83.0,2023-02-28,0.772,0.75,0.0201,0.074,114.061
Saudi Arabia,54ipXppHLA8U4yqpOFTUhr,Bones,83.0,2023-02-28,0.772,0.75,0.0201,0.074,114.061
Slovakia,54ipXppHLA8U4yqpOFTUhr,Bones,83.0,2023-02-28,0.772,0.75,0.0201,0.074,114.061
Canada,4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,82.0,2023-02-28,0.686,0.494,0.613,0.402,168.946
New Zealand,4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,82.0,2023-02-28,0.686,0.494,0.613,0.402,168.946
Canada,4686eQ81DEswHa90bcdlC9,Rock and A Hard Place,81.0,2023-02-28,0.582,0.568,0.577,0.105,121.991
Canada,3cBsEDNhFI9E82vPj3kvi3,Wasted On You,80.0,2023-02-28,0.505,0.657,0.373,0.126,196.0
Canada,3qXsX3mYSsD1DmAvc3PE3N,Love You Anyway,79.0,2023-02-28,0.532,0.489,0.149,0.237,139.807
USA,3qXsX3mYSsD1DmAvc3PE3N,Love You Anyway,79.0,2023-02-28,0.532,0.489,0.149,0.237,139.807
Canada,48UKTR66uUOT9LaUvooTNx,The Kind of Love We Make,77.0,2023-02-28,0.608,0.745,0.0226,0.0942,102.025
Canada,6G1Mz5yMgn0ydOlIvTrZ65,Run Away to Mars,72.0,2023-02-28,0.554,0.38,0.526,0.213,118.925
Canada,1zv3WFUbZ5vPxFq9I2jAU1,We Found Love,59.0,2023-02-28,0.734,0.766,0.025,0.108,127.986
Iceland,1zv3WFUbZ5vPxFq9I2jAU1,We Found Love,59.0,2023-02-28,0.734,0.766,0.025,0.108,127.986
Ireland,1zv3WFUbZ5vPxFq9I2jAU1,We Found Love,59.0,2023-02-28,0.734,0.766,0.025,0.108,127.986
Chile,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,89.0,2023-02-28,0.911,0.712,0.0901,0.0933,92.005
Costa Rica,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,89.0,2023-02-28,0.911,0.712,0.0901,0.0933,92.005
Ecuador,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,89.0,2023-02-28,0.911,0.712,0.0901,0.0933,92.005
Guatemala,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,89.0,2023-02-28,0.911,0.712,0.0901,0.0933,92.005
Mexico,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,89.0,2023-02-28,0.911,0.712,0.0901,0.0933,92.005
Uruguay,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,89.0,2023-02-28,0.911,0.712,0.0901,0.0933,92.005
Chile,54ELExv56KCAB4UP9cOCzC,Gato de Noche,88.0,2023-02-28,0.892,0.662,0.169,0.363,93.976
Costa Rica,54ELExv56KCAB4UP9cOCzC,Gato de Noche,88.0,2023-02-28,0.892,0.662,0.169,0.363,93.976
Mexico,54ELExv56KCAB4UP9cOCzC,Gato de Noche,88.0,2023-02-28,0.892,0.662,0.169,0.363,93.976
Nicaragua,54ELExv56KCAB4UP9cOCzC,Gato de Noche,88.0,2023-02-28,0.892,0.662,0.169,0.363,93.976
Spain,54ELExv56KCAB4UP9cOCzC,Gato de Noche,88.0,2023-02-28,0.892,0.662,0.169,0.363,93.976
Chile,1DxEbt6OSbrkRthk6pjZue,MERCHO,85.0,2023-02-28,0.838,0.79,0.431,0.184,92.927
Global,1DxEbt6OSbrkRthk6pjZue,MERCHO,85.0,2023-02-28,0.838,0.79,0.431,0.184,92.927
Chile,4FAKtPVycI4DxoOHC01YqD,Yandel 150,84.0,2023-02-28,0.783,0.729,0.0492,0.1,167.968
Global,4FAKtPVycI4DxoOHC01YqD,Yandel 150,84.0,2023-02-28,0.783,0.729,0.0492,0.1,167.968
Mexico,4FAKtPVycI4DxoOHC01YqD,Yandel 150,84.0,2023-02-28,0.783,0.729,0.0492,0.1,167.968
Chile,0Iozrbed8spxoBnmtBMshO,WANDA,83.0,2023-02-28,0.724,0.631,0.249,0.213,176.076
Spain,0Iozrbed8spxoBnmtBMshO,WANDA,83.0,2023-02-28,0.724,0.631,0.249,0.213,176.076
Uruguay,0Iozrbed8spxoBnmtBMshO,WANDA,83.0,2023-02-28,0.724,0.631,0.249,0.213,176.076
Chile,0T2pB7P1VdXPhLdQZ488uH,Normal,81.0,2023-02-28,0.709,0.56,0.034,0.315,170.082
Uruguay,0T2pB7P1VdXPhLdQZ488uH,Normal,81.0,2023-02-28,0.709,0.56,0.034,0.315,170.082
Chile,7FlQk2gJ6TBrHHiidvdR2O,MAMIII,76.0,2023-02-28,0.836,0.703,0.0845,0.138,94.048
Colombia,7FlQk2gJ6TBrHHiidvdR2O,MAMIII,76.0,2023-02-28,0.836,0.703,0.0845,0.138,94.048
Ecuador,7FlQk2gJ6TBrHHiidvdR2O,MAMIII,76.0,2023-02-28,0.836,0.703,0.0845,0.138,94.048
Panama,7FlQk2gJ6TBrHHiidvdR2O,MAMIII,76.0,2023-02-28,0.836,0.703,0.0845,0.138,94.048
Peru,7FlQk2gJ6TBrHHiidvdR2O,MAMIII,76.0,2023-02-28,0.836,0.703,0.0845,0.138,94.048
Chile,66vWfpNGNT4y6nPdW5WMtj,Llamame Bebe,75.0,2023-02-28,0.808,0.688,0.232,0.149,105.034
Chile,5uq1p5tvZhSTRpZZTwuQPj,LOKOTRON REMIX,72.0,2023-02-28,0.844,0.53,0.276,0.123,92.008
Chile,3gOI5aQD4mOMLsP3aWrkon,TUS GAFITAS,71.0,2023-02-28,0.821,0.696,0.315,0.157,122.005
Costa Rica,3gOI5aQD4mOMLsP3aWrkon,TUS GAFITAS,71.0,2023-02-28,0.821,0.696,0.315,0.157,122.005
Ecuador,3gOI5aQD4mOMLsP3aWrkon,TUS GAFITAS,71.0,2023-02-28,0.821,0.696,0.315,0.157,122.005
Guatemala,3gOI5aQD4mOMLsP3aWrkon,TUS GAFITAS,71.0,2023-02-28,0.821,0.696,0.315,0.157,122.005
Panama,3gOI5aQD4mOMLsP3aWrkon,TUS GAFITAS,71.0,2023-02-28,0.821,0.696,0.315,0.157,122.005
Peru,3gOI5aQD4mOMLsP3aWrkon,TUS GAFITAS,71.0,2023-02-28,0.821,0.696,0.315,0.157,122.005
Chile,7BFa8ACKFI2vvbn6Su16JY,Na Na Na - Remix,70.0,2023-02-28,0.831,0.83,0.0802,0.0442,98.003
Chile,2sgRUvRB8dCGpqxmbOrsMO,DEBI LLEVARTE FLORES,69.0,2023-02-28,0.86,0.654,0.12,0.464,110.031
Chile,1DmPVoJJgSAMHEMamRV4DH,PA K TE ENAMORE,68.0,2023-02-28,0.804,0.62,0.0148,0.0967,96.005
Chile,6OsU20ogLqpSbNGAbMY9se,Lealtad,67.0,2023-02-28,0.828,0.546,0.0485,0.207,98.019
Chile,6YNzvCsLwAJ4xZjdK9qk3r,"Te Extraño a Lo Vio (feat. Balbi El Chamako, Bayron Fire, Bayriton, Tommy Boysen, Gringuitos Records, El Rey) - Remix",63.0,2023-02-28,0.734,0.728,0.138,0.116,93.996
Chile,447CO62bX92cmh13R0DAnk,Ya No Pienso en Ti,62.0,2023-02-28,0.729,0.638,0.00484,0.119,95.938
Chile,6sOSd3PYqy3UnSXF5r0MvN,SHERATON,53.0,2023-02-28,0.903,0.713,0.209,0.0588,98.027
Colombia,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,87.0,2023-02-28,0.647,0.686,0.08,0.528,79.928
Ecuador,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,87.0,2023-02-28,0.647,0.686,0.08,0.528,79.928
Peru,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,87.0,2023-02-28,0.647,0.686,0.08,0.528,79.928
Colombia,4WiQA1AGWHFvaxBU6bHghs,PUNTO G,81.0,2023-02-28,0.751,0.761,0.251,0.0991,92.032
Guatemala,4WiQA1AGWHFvaxBU6bHghs,PUNTO G,81.0,2023-02-28,0.751,0.761,0.251,0.0991,92.032
Nicaragua,4WiQA1AGWHFvaxBU6bHghs,PUNTO G,81.0,2023-02-28,0.751,0.761,0.251,0.0991,92.032
Panama,4WiQA1AGWHFvaxBU6bHghs,PUNTO G,81.0,2023-02-28,0.751,0.761,0.251,0.0991,92.032
Colombia,69Ej1xrGjOcHvIMtMKxK0G,Dile,80.0,2023-02-28,0.817,0.714,0.184,0.042,94.001
Colombia,1sbNEFiURUYfy024cJX8JG,Ferxxo 100,78.0,2023-02-28,0.705,0.562,0.257,0.137,163.893
Panama,1sbNEFiURUYfy024cJX8JG,Ferxxo 100,78.0,2023-02-28,0.705,0.562,0.257,0.137,163.893
Colombia,3KZCP2StVGdWkOKyRZNWA4,Es un Secreto,77.0,2023-02-28,0.841,0.774,0.117,0.0674,95.006
Ecuador,3KZCP2StVGdWkOKyRZNWA4,Es un Secreto,77.0,2023-02-28,0.841,0.774,0.117,0.0674,95.006
Peru,3KZCP2StVGdWkOKyRZNWA4,Es un Secreto,77.0,2023-02-28,0.841,0.774,0.117,0.0674,95.006
Colombia,4TFNKnMWjcMWzpkSwQrrcu,Le Pido a DIOS,75.0,2023-02-28,0.626,0.597,0.0167,0.109,174.958
Colombia,1JpzJfxjHGFUyTHXLZidok,Monastery,74.0,2023-02-28,0.811,0.5,0.104,0.372,178.017
Colombia,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,72.0,2023-02-28,0.523,0.477,0.855,0.146,79.921
Costa Rica,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,72.0,2023-02-28,0.523,0.477,0.855,0.146,79.921
Ecuador,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,72.0,2023-02-28,0.523,0.477,0.855,0.146,79.921
Guatemala,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,72.0,2023-02-28,0.523,0.477,0.855,0.146,79.921
Nicaragua,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,72.0,2023-02-28,0.523,0.477,0.855,0.146,79.921
Panama,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,72.0,2023-02-28,0.523,0.477,0.855,0.146,79.921
Peru,6otePxalBK8AVa20xhZYVQ,MIENTRAS ME CURO DEL CORA,72.0,2023-02-28,0.523,0.477,0.855,0.146,79.921
Colombia,48UX3JH23V6syy4kAkGfhn,S.E.X.O,71.0,2023-02-28,0.704,0.645,0.216,0.337,166.079
Colombia,1dw7qShk971xMD6r6mA4VN,PERO TÚ,70.0,2023-02-28,0.861,0.79,0.394,0.111,139.845
Costa Rica,1dw7qShk971xMD6r6mA4VN,PERO TÚ,70.0,2023-02-28,0.861,0.79,0.394,0.111,139.845
Ecuador,1dw7qShk971xMD6r6mA4VN,PERO TÚ,70.0,2023-02-28,0.861,0.79,0.394,0.111,139.845
Panama,1dw7qShk971xMD6r6mA4VN,PERO TÚ,70.0,2023-02-28,0.861,0.79,0.394,0.111,139.845
Spain,1dw7qShk971xMD6r6mA4VN,PERO TÚ,70.0,2023-02-28,0.861,0.79,0.394,0.111,139.845
Colombia,3CNbrXrUrEARw8zeKNCdYo,GUCCI LOS PAÑOS,69.0,2023-02-28,0.791,0.45,0.542,0.185,157.953
Costa Rica,3CNbrXrUrEARw8zeKNCdYo,GUCCI LOS PAÑOS,69.0,2023-02-28,0.791,0.45,0.542,0.185,157.953
Panama,3CNbrXrUrEARw8zeKNCdYo,GUCCI LOS PAÑOS,69.0,2023-02-28,0.791,0.45,0.542,0.185,157.953
Colombia,6lV9cTvioGWqRXSgfjAUGL,Mojando Asientos (feat. Feid),68.0,2023-02-28,0.773,0.767,0.0352,0.299,94.99
Colombia,6KCvMsAiL6WseKEFsWoPgc,MERCURIO,67.0,2023-02-28,0.879,0.67,0.526,0.123,139.996
Costa Rica,6KCvMsAiL6WseKEFsWoPgc,MERCURIO,67.0,2023-02-28,0.879,0.67,0.526,0.123,139.996
Panama,6KCvMsAiL6WseKEFsWoPgc,MERCURIO,67.0,2023-02-28,0.879,0.67,0.526,0.123,139.996
Colombia,1JXcB149QtbcIpDUA6YZOB,Algo Que Se Quede,66.0,2023-02-28,0.751,0.722,0.457,0.178,140.043
Colombia,3goYw6YHoCjA1sfBzpdgzH,CAROLINA,65.0,2023-02-28,0.699,0.747,0.486,0.111,82.982
Colombia,44Gd0fsaqfM814xSWqgTe4,AP,64.0,2023-02-28,0.514,0.607,0.238,0.125,87.915
Costa Rica,6Um358vY92UBv5DloTRX9L,Que Vuelvas,87.0,2023-02-28,0.491,0.643,0.187,0.109,162.469
Global,6Um358vY92UBv5DloTRX9L,Que Vuelvas,87.0,2023-02-28,0.491,0.643,0.187,0.109,162.469
Costa Rica,6Xom58OOXk2SoU711L2IXO,Moscow Mule,85.0,2023-02-28,0.804,0.674,0.294,0.115,99.968
Guatemala,6Xom58OOXk2SoU711L2IXO,Moscow Mule,85.0,2023-02-28,0.804,0.674,0.294,0.115,99.968
Nicaragua,6Xom58OOXk2SoU711L2IXO,Moscow Mule,85.0,2023-02-28,0.804,0.674,0.294,0.115,99.968
Peru,6Xom58OOXk2SoU711L2IXO,Moscow Mule,85.0,2023-02-28,0.804,0.674,0.294,0.115,99.968
Costa Rica,6mmPpaltUZK7xjNlBPQQ0p,Desesperados,79.0,2023-02-28,0.869,0.694,0.356,0.0878,90.02
Ecuador,6mmPpaltUZK7xjNlBPQQ0p,Desesperados,79.0,2023-02-28,0.869,0.694,0.356,0.0878,90.02
Costa Rica,0UXlu64mDLvfzR8IXMz06J,Ya No Somos Ni Seremos,78.0,2023-02-28,0.588,0.452,0.437,0.344,139.953
Guatemala,0UXlu64mDLvfzR8IXMz06J,Ya No Somos Ni Seremos,78.0,2023-02-28,0.588,0.452,0.437,0.344,139.953
Costa Rica,4H6o1bxKRGzmsE0vzo968m,Qué Agonía,77.0,2023-02-28,0.732,0.573,0.56,0.0543,97.502
Guatemala,4H6o1bxKRGzmsE0vzo968m,Qué Agonía,77.0,2023-02-28,0.732,0.573,0.56,0.0543,97.502
Costa Rica,2lmWwBLVJ2P0HX491zkYws,Mbappe,76.0,2023-02-28,0.712,0.684,0.548,0.168,130.038
Costa Rica,5yAIrkplUEpMNeojW8Q30o,OJOS FERRARI,68.0,2023-02-28,0.9,0.707,0.161,0.176,124.042
Costa Rica,16dUQ4quIHDe4ZZ0wF1EMN,CAIRO,64.0,2023-02-28,0.957,0.677,0.483,0.0961,115.0
Nicaragua,16dUQ4quIHDe4ZZ0wF1EMN,CAIRO,64.0,2023-02-28,0.957,0.677,0.483,0.0961,115.0
Uruguay,16dUQ4quIHDe4ZZ0wF1EMN,CAIRO,64.0,2023-02-28,0.957,0.677,0.483,0.0961,115.0
Denmark,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28,0.696,0.809,0.252,0.248,132.962
Finland,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28,0.696,0.809,0.252,0.248,132.962
Iceland,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28,0.696,0.809,0.252,0.248,132.962
Israel,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28,0.696,0.809,0.252,0.248,132.962
Latvia,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28,0.696,0.809,0.252,0.248,132.962
Lithuania,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28,0.696,0.809,0.252,0.248,132.962
Morocco,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28,0.696,0.809,0.252,0.248,132.962
Norway,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28,0.696,0.809,0.252,0.248,132.962
Portugal,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28,0.696,0.809,0.252,0.248,132.962
Romania,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28,0.696,0.809,0.252,0.248,132.962
Slovakia,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28,0.696,0.809,0.252,0.248,132.962
South Africa,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28,0.696,0.809,0.252,0.248,132.962
South Korea,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28,0.696,0.809,0.252,0.248,132.962
Sweden,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,91.0,2023-02-28,0.696,0.809,0.252,0.248,132.962
Denmark,3zkyus0njMCL6phZmNNEeN,LET GO,88.0,2023-02-28,0.735,0.449,0.859,0.213,146.016
Netherlands,3zkyus0njMCL6phZmNNEeN,LET GO,88.0,2023-02-28,0.735,0.449,0.859,0.213,146.016
Denmark,0twnZu2JhBywPQBOX92gSl,For Altid,62.0,2023-02-28,0.575,0.561,0.103,0.102,101.423
Denmark,3i0kzCSbAY2kDX2xiJdRLE,Elo Elo,61.0,2023-02-28,0.805,0.802,0.271,0.191,118.091
Denmark,12YCYHtGcwm9kbSmbcWB4f,Længe Leve,60.0,2023-02-28,0.595,0.564,0.156,0.56,128.06
Denmark,7tleRLLNqW5yH7846TguuZ,Ferrari - D1MA Remix,59.0,2023-02-28,0.843,0.672,0.0765,0.0993,124.912
Denmark,0eTCdGJVebRb5e6PXR73D9,Ensom,58.0,2023-02-28,0.811,0.561,0.115,0.537,98.098
Denmark,4TduZWpCeQP1YKrrqzPbw4,Paid,57.0,2023-02-28,0.808,0.692,0.013,0.138,129.04
Denmark,0OHnyBb5ybSWlNpGrCvDLa,Frie Fugle (feat. Hjalmer),56.0,2023-02-28,0.754,0.689,0.147,0.133,145.896
Denmark,3LlqJkcXMBIAE5X1uUiZUN,Under Din Sne,55.0,2023-02-28,0.514,0.879,0.0286,0.0657,143.957
Denmark,4kvTPJZYo4qkxtEfTURoxY,RTW,50.0,2023-02-28,0.672,0.683,0.266,0.375,87.102
Denmark,43gebe9VUqbC0hEu92HpzZ,Mr. Lummer (feat. Stewart Stardust),47.0,2023-02-28,0.843,0.816,0.0848,0.0948,127.984
Denmark,21QuUYO759V0ZSUrd2WGsO,Hey Far,40.0,2023-02-28,0.628,0.494,0.0512,0.111,137.516
Denmark,2FsJvP6UAPk4Hz2WgHaT4A,Danser Kun For Dig,39.0,2023-02-28,0.699,0.765,0.0203,0.344,99.078
Ecuador,0NO2zL0kw8sGGnaMvHKAZF,Marisola - Remix,85.0,2023-02-28,0.765,0.872,0.173,0.0749,94.999
Spain,0NO2zL0kw8sGGnaMvHKAZF,Marisola - Remix,85.0,2023-02-28,0.765,0.872,0.173,0.0749,94.999
Ecuador,6VrQTLzzuyGIYjUDe4kAZk,Un Coco,80.0,2023-02-28,0.839,0.69,0.207,0.176,151.991
Ecuador,7eTv2OTr3aY5iKtFdBusoA,BESTIES,69.0,2023-02-28,0.779,0.825,0.146,0.0989,171.926
Ecuador,4bycD60yZgR6anIBtmU8UH,MAÑANA SERÁ BONITO,68.0,2023-02-28,0.777,0.715,0.455,0.326,92.006
Estonia,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,89.0,2023-02-28,0.571,0.544,0.453,0.322,132.052
Latvia,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,89.0,2023-02-28,0.571,0.544,0.453,0.322,132.052
Lithuania,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,89.0,2023-02-28,0.571,0.544,0.453,0.322,132.052
Malaysia,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,89.0,2023-02-28,0.571,0.544,0.453,0.322,132.052
Singapore,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,89.0,2023-02-28,0.571,0.544,0.453,0.322,132.052
